OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION,OPPORTUNITY STATUS
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347708"",""NAGOYA-PAS-FY23-01"")",Building Indo Pacific Cyber Security Allied with eSports,DOS-JPN,U.S. Mission to Japan,70000,1,"Tokyo PAS
Grants management",,TokyoPASgrants@state.gov,,,04/28/2023,06/30/2023,04/26/2023 19:56:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329577"",""PA-21-050"")",Ruth L. Kirschstein National Research Service Award (NRSA) Individual Fellowship for Students at Institutions Without NIH-Funded Institutional Predoctoral Dual-Degree Training Programs (Parent F30),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/26/2020,09/07/2023,10/27/2022 15:34:27,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329536"",""PA-21-051"")",Ruth L. Kirschstein National Research Service Award (NRSA) Individual Predoctoral Fellowship (Parent F31),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/21/2020,09/07/2023,01/21/2022 08:41:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329515"",""PAR-21-037"")",Global Infectious Disease Research Administration Development Award for Low-and Middle-Income Country Institutions (G11 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/20/2020,07/28/2023,01/21/2022 08:43:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329436"",""DE-FOA-0002265"")",University Nuclear Leadership Program– Scholarship and Fellowship Support,DOE-ID,Idaho Field Office,50000000,80,"Andrew J Ford
Grantor
Phone 208-526-3059",,fordaj@id.doe.gov,,,10/15/2020,10/14/2030,09/23/2021 15:55:23,Synopsis 5,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329451"",""PAR-21-032"")",NINDS Ruth L. Kirschstein National Research Service Award (NRSA) for Training of Postdoctoral Fellows (F32 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/15/2020,01/07/2024,01/21/2022 08:27:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329434"",""APS-OAA-21-00001"")",Private Sector Engagement and Market-Based Development: Co-Creating and Partnering for Impact via Global Development Alliances,USAID-GS,USAID,,,GDA APS Activity Manager,,gda@usaid.gov,,,10/15/2020,08/31/2023,11/30/2022 14:04:30,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329432"",""PD-21-128Y"")",Law & Science,NSF,National Science Foundation,5500000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,10/15/2020,08/01/2023,02/01/2023 01:00:01,Synopsis 10,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329437"",""PAR-21-028"")",Discovery of Cell-based Chemical Probes for Novel Brain Targets (R21 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/14/2020,01/07/2024,01/21/2022 08:26:21,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329438"",""PAR-21-029"")",Discovery of in vivo Chemical Probes for the Nervous System (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/14/2020,01/07/2024,01/21/2022 08:26:21,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329418"",""PAR-20-313"")",Assay Validation of High Quality Markers for Clinical Studies in Cancer (UH2/UH3 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/13/2020,10/10/2023,01/21/2022 08:25:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329417"",""PAR-20-314"")",Assay Validation of High Quality Markers for Clinical Studies in Cancer (UH3 Clinical Trials Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/13/2020,10/10/2023,01/21/2022 08:25:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329395"",""PA-20-272"")",Administrative Supplements to Existing NIH Grants and Cooperative Agreements (Parent Admin Supp Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/13/2020,10/07/2023,01/21/2022 08:22:21,Synopsis 3,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329378"",""PAR-20-306"")",National Dental Practice-Based Research Network Clinical Trial or Observational Study Planning and Implementation Cooperative Agreement (UG3/UH3 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/08/2020,09/07/2023,01/21/2022 08:23:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329375"",""PAR-20-307"")",Developmental AIDS Research Center on Mental Health and HIV/AIDS (P30 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/08/2020,09/13/2023,01/21/2022 08:24:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329377"",""PAR-20-308"")",AIDS Research Center on Mental Health and HIV/AIDS (P30 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/08/2020,09/13/2023,01/21/2022 08:24:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329355"",""21-511"")",Accelerating Research through International Network-to-Network Collaborations,NSF,National Science Foundation,10000000,14,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,10/08/2020,10/09/2023,01/28/2023 02:03:28,Synopsis 11,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329329"",""21-508"")",Transitions to Excellence in Molecular and Cellular Biosciences Research,NSF,National Science Foundation,6000000,8,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,10/07/2020,,01/28/2023 02:03:28,Synopsis 2,Posted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329343"",""RFI-613-21-000001"")","Support to Zimbabwe's Programs for HIV prevention, Care and Treatment",USAID-ZIM,Zimbabwe USAID-Harare,,2,"J. Zeb Simpson
Contracting and Agreement Officer",263-867-701-1638,jsimpson@usaid.gov,,,10/06/2020,,10/06/2020 11:28:06,Forecast 2,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329325"",""PD-20-1264"")",Algebra and Number Theory,NSF,National Science Foundation,,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,10/06/2020,10/13/2023,01/28/2023 01:42:28,Synopsis 9,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329293"",""21-503"")",Sustaining Infrastructure for Biological Research,NSF,National Science Foundation,5000000,3,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,10/03/2020,,01/28/2023 02:04:28,Synopsis 2,Posted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329275"",""PA-20-275"")",Successor-in-Interest (Type 6 Parent Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,10/01/2020,07/23/2023,01/21/2022 08:22:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329240"",""USAID-SOUTH-SUDAN-RFI"")",USAID South Sudan WASH-GBV Request for Information,USAID,Agency for International Development,,,Carter Saunders,9999999999,casaunders@usaid.gov,,,09/29/2020,,09/29/2020 13:52:29,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329260"",""PAR-21-044"")",Population Assessment of Tobacco and Health (PATH) Study Biospecimen Access (X01),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/29/2020,10/31/2023,01/21/2022 08:27:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329261"",""NOAA-NFA-NFAPO-2021-2006626"")",FY2021 to FY2024 NOAA Broad Agency Announcement (BAA),DOC,Department of Commerce,0,,"Mr. Lamar Dwayne Revis, 301-628-1308, lamar.revis@noaa.gov",,lamar.revis@noaa.gov,,,09/29/2020,09/30/2024,03/14/2022 11:39:14,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329255"",""72067020RFISS00001"")",Request for Information (RFI) and Sources Sought: Libyan Economic Acceleration Project,USAID-GER,Germany USAID - Frankfurt,15000000,,"Roman Ansonov
Acquisition & Assistance Specialist",+496975352613,LibyaSolicitations@usaid.gov,,10/12/2020,09/28/2020,,09/28/2020 11:09:28,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329236"",""PAR-20-305"")","Specialized Programs of Research Excellence (SPOREs) in Human Cancers for Years 2021, 2022, and 2023 (P50 Clinical Trial Required)",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/28/2020,01/07/2024,01/21/2022 08:23:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329169"",""RFA-DC-20-002"")",Otolaryngology Residency Mentored Research Pathway (R25 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/22/2020,06/13/2023,01/21/2022 08:38:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329109"",""PAR-20-301"")",Drug Development Collaboratory (UG3/UH3 Clinical Trial Required),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/18/2020,06/09/2023,01/21/2022 08:23:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329051"",""RFA-NS-21-010"")",HEAL Initiative: Non-addictive Analgesic Therapeutics Development [Small Molecules and Biologics] to Treat Pain (UG3/UH3 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/16/2020,01/07/2024,10/11/2022 17:01:11,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329048"",""PAR-20-304"")",Computational Approaches to Curation at Scale for Biomedical Research Assets (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/15/2020,05/07/2023,01/21/2022 07:26:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329039"",""PAR-20-290"")",Limited Competition: Small Research Grant Program for NIAID K01/K08/K23 Recipients (R03 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/14/2020,09/07/2023,01/21/2022 07:22:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=329032"",""PAR-20-291"")",Limited Competition: Exploratory and Developmental Research Grant Program for NIAID K01/K08/K23 Recipients (R21 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/14/2020,09/07/2023,01/21/2022 07:23:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328991"",""PAR-20-293"")",Advanced Laboratories for Accelerating the Reach and Impact of Treatments for Youth and Adults with Mental Illness (ALACRITY) Research Centers (P50 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/10/2020,05/17/2023,01/21/2022 07:24:21,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328985"",""RFI-720656-20IFPI"")",Request for Information -Improved Family planning Initiative in Mozambique,USAID-MOZ,Mozambique USAID-Maputo,,1,"Nelly Mahanjane
Grantor",25821352134,nmahanjane@usaid.gov,09/09/2020,09/30/2020,09/09/2020,,09/10/2020 05:46:10,Forecast 2,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328999"",""PAR-20-296"")",Modules for Enhancing Biomedical Research Workforce Training (R25 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/09/2020,06/19/2023,01/21/2022 07:25:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328984"",""PAR-20-298"")",Development of the Fetal Immune System (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/09/2020,12/07/2023,01/21/2022 07:25:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328902"",""20-01"")",FAA Aviation Research Grants Program,DOT-FAA-FAA ARG,DOT - FAA Aviation Research Grants,,,"Alicia Joynes
Aviation Research Grants Program
Grants Management Division
NextGen Organization",,Alicia.CTR.Joynes@faa.gov,,,09/08/2020,09/07/2027,09/14/2022 12:55:14,Synopsis 13,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328968"",""PAR-20-302"")",Tobacco Control Policies to Promote Health Equity (R01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/04/2020,09/07/2023,01/21/2022 07:26:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328949"",""PAR-20-303"")",Tobacco Control Policies to Promote Health Equity (R21 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,09/04/2020,09/07/2023,01/21/2022 07:26:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328935"",""20-608"")",Research Training Groups in the Mathematical Sciences,NSF,National Science Foundation,10000000,10,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,09/03/2020,06/06/2023,01/28/2023 02:08:28,Synopsis 7,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328863"",""72062420RFI00001"")",SERVIR WEST AFRICA 2,USAID-GHA,Ghana USAID-Accra,17000000,1,"Alex Larbie
Grantor",00233302741200,alarbie@usaid.gov,,,08/31/2020,,08/31/2020 11:01:31,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328864"",""720-696-20-RFI-00001"")","THRIVE Water, Sanitation and Hygiene (WASH) activity",USAID-RWA,Rwanda USAID-Kigali ,,1,"Elvira Kassimova
Assistance Specialist",+250 252 596 400,ekassimova@usaid.gov,,,08/31/2020,,08/31/2020 16:39:31,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328857"",""PAR-20-273"")","New Models of Integrated HIV/AIDS, Addiction, and Primary Care Services (R01 Clinical Trial Required)",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/28/2020,08/11/2023,01/21/2022 07:21:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328840"",""PAR-20-274"")","New Models of Integrated HIV/AIDS, Addiction, and Primary Care Services (R34 - Clinical Trial Optional )",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/28/2020,08/11/2023,01/21/2022 07:21:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328814"",""RFI-278-20-HSQA"")",Health Service Quality Accelerator,USAID-JOR,Jordan USAID-Amman,,,"Nahil G Khoury
Grantor",0096265906503,nkhoury@usaid.gov,,,08/27/2020,,08/27/2020 05:15:27,Forecast 3,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328809"",""PAR-20-297"")",NIOSH Centers of Excellence for Total Worker Health® (U19),HHS-CDC-HHSCDCERA,Centers for Disease Control and Prevention - ERA,11200000,12,"Maria Lioce, MD
Scientific/Research 
Contact Telephone: 404-498-2575 
Email: MLioce@cdc.gov",,MLioce@cdc.gov,,,08/27/2020,10/31/2023,09/01/2021 10:50:01,Synopsis 2,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328702"",""PAR-20-214"")",Research to Improve Native American Health (R21 Clinical Trials Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/17/2020,09/07/2023,01/21/2022 07:20:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328725"",""PAR-20-238"")",Intervention Research to Improve Native American Health (R01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/17/2020,09/07/2023,01/21/2022 07:21:21,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328668"",""72060820-ISED-MS-RFI-0003"")",Inclusive Socio-Economic Development Program in the Marrakech-Safi Region (ISED-MS),USAID-MOR,Morocco USAID-Rabat,,,"Salya Yacoubi
Supv. A&A Specialist",212 53763-7200,syacoubi@usaid.gov,,,08/14/2020,,08/14/2020 09:18:14,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328661"",""PAR-20-284"")",Innovative Research in Cancer Nanotechnology (IRCN) (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/13/2020,05/04/2023,01/20/2022 20:35:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328631"",""72060820-REMA-RFI-0002"")",Religious and Ethnic Minorities Activity (REMA),USAID-MOR,Morocco USAID-Rabat,,1,"Salya Yacoubi
Supv. A&A Specialist",212 53763-7906,syacoubi@usaid.gov,,,08/12/2020,,08/12/2020 10:28:12,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328614"",""PD-20-1242"")",Plasma Physics,NSF,National Science Foundation,,25,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/11/2020,11/20/2023,01/28/2023 01:43:28,Synopsis 8,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328613"",""20-598"")",International Research Experiences for Students,NSF,National Science Foundation,10000000,32,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/11/2020,09/26/2023,01/28/2023 02:08:28,Synopsis 10,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328605"",""PAR-20-263"")",Cellular and Molecular Biology of Complex Brain Disorders (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/10/2020,09/07/2023,01/20/2022 20:34:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328606"",""PAR-20-264"")",Cellular and Molecular Biology of Complex Brain Disorders (R21 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/10/2020,09/07/2023,01/20/2022 20:35:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328599"",""20-597"")","Arctic Doctoral Dissertation Research Improvement Grants (Arctic DDRIG)  Arctic Social Sciences, Arctic System Sciences, and Arctic Observing Network",NSF,National Science Foundation,1250000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/09/2020,05/15/2023,01/28/2023 02:08:28,Synopsis 10,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328598"",""20-595"")",Innovations in Graduate Education (IGE) Program,NSF,National Science Foundation,4000000,10,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/09/2020,03/25/2024,04/05/2023 01:00:05,Synopsis 8,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328616"",""RFA-MH-20-600"")",BRAIN Initiative: Data Archives for the BRAIN Initiative (R24 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/07/2020,07/14/2023,01/20/2022 20:36:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328573"",""PD-20-1260"")",Mathematical Sciences Infrastructure Program,NSF,National Science Foundation,,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/07/2020,08/01/2023,03/21/2023 13:38:21,Synopsis 9,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328565"",""72051420RFI00017"")",USAID/Colombia IPAC,USAID-COL,Colombia USAID-Bogota,,,"Yessica Lagos
A&A Specialist",5712754990,ylagos@usaid.gov,,,08/06/2020,,08/06/2020 13:01:06,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328575"",""PAR-20-270"")",NIAID Clinical Trial Planning Grant (R34 Clinical Trials Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,08/05/2020,05/12/2023,01/20/2022 20:35:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328419"",""PAR-20-285"")","NIH StrokeNet Clinical Trials and Biomarker Studies for Stroke Treatment, Recovery, and Prevention (UG3/UH3 Clinical Trial Optional)",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,07/29/2020,07/23/2023,01/20/2022 20:33:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328393"",""20-590"")",Louis Stokes Alliances for Minority Participation,NSF,National Science Foundation,10000000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,07/29/2020,11/17/2023,01/28/2023 02:09:28,Synopsis 12,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328385"",""PAR-20-255"")","Ethical, Legal and Social Implications (ELSI) Exploratory/Developmental Research Grant (R21) (Clinical Trial Optional)",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,07/28/2020,07/19/2023,01/20/2022 20:31:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328416"",""PAR-20-257"")","Ethical, Legal and Social Implications (ELSI) Small Research Grant (R03) Clinical Trial Optional)",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,07/28/2020,11/18/2023,04/20/2023 11:50:20,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328384"",""PAR-20-254"")","Ethical, Legal and Social Implications (ELSI) (Research R01 Clinical Trial Optional)",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,07/28/2020,11/18/2023,04/21/2023 12:03:21,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328377"",""PAR-20-279"")","Device-Based Treatments for Substance Use Disorders (UG3/UH3, Clinical Trial Optional)",HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,07/27/2020,08/10/2023,01/20/2022 20:32:20,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=328327"",""PAR-20-281"")",Fertility Status as a Marker for Overall Health (R01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV",,FBOWebmaster@OD.NIH.GOV,,,07/23/2020,06/19/2023,01/20/2022 20:33:20,Synopsis 1,Posted,,,,
